grid_id,point_order,lon,lat,average_luminosity,average_windspeed
1122,1,-4.613557718358793,55.774933147110175,9.32,16.868
1122,2,-4.611457353349975,55.774933147110175,9.32,16.868
1122,3,-4.611457353349975,55.777033512119,9.32,16.868
1122,4,-4.613557718358793,55.777033512119,9.32,16.868
1123,1,-4.611457353349974,55.774933147110175,9.442,16.578
1123,2,-4.609356988341156,55.774933147110175,9.442,16.578
1123,3,-4.609356988341156,55.777033512119,9.442,16.578
1123,4,-4.611457353349974,55.777033512119,9.442,16.578
1124,1,-4.609356988341156,55.774933147110175,9.521,16.712
1124,2,-4.607256623332337,55.774933147110175,9.521,16.712
1124,3,-4.607256623332337,55.777033512119,9.521,16.712
1124,4,-4.609356988341156,55.777033512119,9.521,16.712
1125,1,-4.607256623332336,55.774933147110175,9.403,16.231
1125,2,-4.605156258323518,55.774933147110175,9.403,16.231
1125,3,-4.605156258323518,55.777033512119,9.403,16.231
1125,4,-4.607256623332336,55.777033512119,9.403,16.231
1126,1,-4.605156258323518,55.774933147110175,9.315,16.281
1126,2,-4.6030558933147,55.774933147110175,9.315,16.281
1126,3,-4.6030558933147,55.777033512119,9.315,16.281
1126,4,-4.605156258323518,55.777033512119,9.315,16.281
1127,1,-4.6030558933147,55.774933147110175,9.083,15.782
1127,2,-4.600955528305882,55.774933147110175,9.083,15.782
1127,3,-4.600955528305882,55.777033512119,9.083,15.782
1127,4,-4.6030558933147,55.777033512119,9.083,15.782
1128,1,-4.600955528305881,55.774933147110175,9.05,15.601
1128,2,-4.5988551632970625,55.774933147110175,9.05,15.601
1128,3,-4.5988551632970625,55.777033512119,9.05,15.601
1128,4,-4.600955528305881,55.777033512119,9.05,15.601
1129,1,-4.5988551632970625,55.774933147110175,8.973,15.535
1129,2,-4.596754798288244,55.774933147110175,8.973,15.535
1129,3,-4.596754798288244,55.777033512119,8.973,15.535
1129,4,-4.5988551632970625,55.777033512119,8.973,15.535
1130,1,-4.596754798288243,55.774933147110175,8.851,15.217
1130,2,-4.594654433279425,55.774933147110175,8.851,15.217
1130,3,-4.594654433279425,55.777033512119,8.851,15.217
1130,4,-4.596754798288243,55.777033512119,8.851,15.217
1131,1,-4.594654433279425,55.774933147110175,8.755,15.332
1131,2,-4.592554068270607,55.774933147110175,8.755,15.332
1131,3,-4.592554068270607,55.777033512119,8.755,15.332
1131,4,-4.594654433279425,55.777033512119,8.755,15.332
1132,1,-4.592554068270606,55.774933147110175,8.593,15.405
1132,2,-4.590453703261788,55.774933147110175,8.593,15.405
1132,3,-4.590453703261788,55.777033512119,8.593,15.405
1132,4,-4.592554068270606,55.777033512119,8.593,15.405
1133,1,-4.590453703261788,55.774933147110175,8.485,15.393
1133,2,-4.588353338252969,55.774933147110175,8.485,15.393
1133,3,-4.588353338252969,55.777033512119,8.485,15.393
1133,4,-4.590453703261788,55.777033512119,8.485,15.393
1134,1,-4.588353338252968,55.774933147110175,8.397,15.498
1134,2,-4.58625297324415,55.774933147110175,8.397,15.498
1134,3,-4.58625297324415,55.777033512119,8.397,15.498
1134,4,-4.588353338252968,55.777033512119,8.397,15.498
1135,1,-4.58625297324415,55.774933147110175,8.473,15.545
1135,2,-4.584152608235332,55.774933147110175,8.473,15.545
1135,3,-4.584152608235332,55.777033512119,8.473,15.545
1135,4,-4.58625297324415,55.777033512119,8.473,15.545
1136,1,-4.584152608235331,55.774933147110175,8.543,15.477
1136,2,-4.582052243226513,55.774933147110175,8.543,15.477
1136,3,-4.582052243226513,55.777033512119,8.543,15.477
1136,4,-4.584152608235331,55.777033512119,8.543,15.477
1137,1,-4.582052243226513,55.774933147110175,8.701,15.961
1137,2,-4.5799518782176944,55.774933147110175,8.701,15.961
1137,3,-4.5799518782176944,55.777033512119,8.701,15.961
1137,4,-4.582052243226513,55.777033512119,8.701,15.961
1138,1,-4.579951878217694,55.774933147110175,8.743,16.27
1138,2,-4.577851513208875,55.774933147110175,8.743,16.27
1138,3,-4.577851513208875,55.777033512119,8.743,16.27
1138,4,-4.579951878217694,55.777033512119,8.743,16.27
1139,1,-4.577851513208875,55.774933147110175,8.819,16.621
1139,2,-4.575751148200057,55.774933147110175,8.819,16.621
1139,3,-4.575751148200057,55.777033512119,8.819,16.621
1139,4,-4.577851513208875,55.777033512119,8.819,16.621
1140,1,-4.575751148200056,55.774933147110175,8.961,17.021
1140,2,-4.573650783191238,55.774933147110175,8.961,17.021
1140,3,-4.573650783191238,55.777033512119,8.961,17.021
1140,4,-4.575751148200056,55.777033512119,8.961,17.021
1141,1,-4.573650783191238,55.774933147110175,9.124,16.74
1141,2,-4.57155041818242,55.774933147110175,9.124,16.74
1141,3,-4.57155041818242,55.777033512119,9.124,16.74
1141,4,-4.573650783191238,55.777033512119,9.124,16.74
1142,1,-4.571550418182419,55.774933147110175,9.273,16.339
1142,2,-4.5694500531736,55.774933147110175,9.273,16.339
1142,3,-4.5694500531736,55.777033512119,9.273,16.339
1142,4,-4.571550418182419,55.777033512119,9.273,16.339
1143,1,-4.5694500531736,55.774933147110175,9.357,15.917
1143,2,-4.567349688164782,55.774933147110175,9.357,15.917
1143,3,-4.567349688164782,55.777033512119,9.357,15.917
1143,4,-4.5694500531736,55.777033512119,9.357,15.917
1144,1,-4.567349688164781,55.774933147110175,9.402,15.883
1144,2,-4.565249323155963,55.774933147110175,9.402,15.883
1144,3,-4.565249323155963,55.777033512119,9.402,15.883
1144,4,-4.567349688164781,55.777033512119,9.402,15.883
1145,1,-4.565249323155963,55.774933147110175,9.379,15.905
1145,2,-4.563148958147145,55.774933147110175,9.379,15.905
1145,3,-4.563148958147145,55.777033512119,9.379,15.905
1145,4,-4.565249323155963,55.777033512119,9.379,15.905
1146,1,-4.563148958147144,55.774933147110175,9.276,16.063
1146,2,-4.561048593138326,55.774933147110175,9.276,16.063
1146,3,-4.561048593138326,55.777033512119,9.276,16.063
1146,4,-4.563148958147144,55.777033512119,9.276,16.063
1147,1,-4.561048593138326,55.774933147110175,9.279,16.13
1147,2,-4.558948228129507,55.774933147110175,9.279,16.13
1147,3,-4.558948228129507,55.777033512119,9.279,16.13
1147,4,-4.561048593138326,55.777033512119,9.279,16.13
1148,1,-4.558948228129506,55.774933147110175,9.301,16.316
1148,2,-4.556847863120688,55.774933147110175,9.301,16.316
1148,3,-4.556847863120688,55.777033512119,9.301,16.316
1148,4,-4.558948228129506,55.777033512119,9.301,16.316
1149,1,-4.556847863120688,55.774933147110175,9.501,16.537
1149,2,-4.55474749811187,55.774933147110175,9.501,16.537
1149,3,-4.55474749811187,55.777033512119,9.501,16.537
1149,4,-4.556847863120688,55.777033512119,9.501,16.537
1150,1,-4.554747498111869,55.774933147110175,9.649,16.629
1150,2,-4.552647133103051,55.774933147110175,9.649,16.629
1150,3,-4.552647133103051,55.777033512119,9.649,16.629
1150,4,-4.554747498111869,55.777033512119,9.649,16.629
1151,1,-4.552647133103051,55.774933147110175,9.719,16.768
1151,2,-4.550546768094232,55.774933147110175,9.719,16.768
1151,3,-4.550546768094232,55.777033512119,9.719,16.768
1151,4,-4.552647133103051,55.777033512119,9.719,16.768
1152,1,-4.550546768094232,55.774933147110175,9.611,16.542
1152,2,-4.548446403085414,55.774933147110175,9.611,16.542
1152,3,-4.548446403085414,55.777033512119,9.611,16.542
1152,4,-4.550546768094232,55.777033512119,9.611,16.542
1153,1,-4.548446403085413,55.774933147110175,9.606,16.71
1153,2,-4.546346038076595,55.774933147110175,9.606,16.71
1153,3,-4.546346038076595,55.777033512119,9.606,16.71
1153,4,-4.548446403085413,55.777033512119,9.606,16.71
1154,1,-4.546346038076595,55.774933147110175,9.455,17.148
1154,2,-4.544245673067777,55.774933147110175,9.455,17.148
1154,3,-4.544245673067777,55.777033512119,9.455,17.148
1154,4,-4.546346038076595,55.777033512119,9.455,17.148
1155,1,-4.544245673067776,55.774933147110175,9.274,17.301
1155,2,-4.5421453080589576,55.774933147110175,9.274,17.301
1155,3,-4.5421453080589576,55.777033512119,9.274,17.301
1155,4,-4.544245673067776,55.777033512119,9.274,17.301
1156,1,-4.5421453080589576,55.774933147110175,9.128,17.422
1156,2,-4.540044943050139,55.774933147110175,9.128,17.422
1156,3,-4.540044943050139,55.777033512119,9.128,17.422
1156,4,-4.5421453080589576,55.777033512119,9.128,17.422
1157,1,-4.540044943050138,55.774933147110175,8.983,17.657
1157,2,-4.53794457804132,55.774933147110175,8.983,17.657
1157,3,-4.53794457804132,55.777033512119,8.983,17.657
1157,4,-4.540044943050138,55.777033512119,8.983,17.657
1158,1,-4.53794457804132,55.774933147110175,8.918,18.319
1158,2,-4.535844213032502,55.774933147110175,8.918,18.319
1158,3,-4.535844213032502,55.777033512119,8.918,18.319
1158,4,-4.53794457804132,55.777033512119,8.918,18.319
1159,1,-4.535844213032501,55.774933147110175,8.844,18.741
1159,2,-4.533743848023683,55.774933147110175,8.844,18.741
1159,3,-4.533743848023683,55.777033512119,8.844,18.741
1159,4,-4.535844213032501,55.777033512119,8.844,18.741
1160,1,-4.533743848023683,55.774933147110175,8.875,19.245
1160,2,-4.531643483014864,55.774933147110175,8.875,19.245
1160,3,-4.531643483014864,55.777033512119,8.875,19.245
1160,4,-4.533743848023683,55.777033512119,8.875,19.245
1161,1,-4.5316434830148635,55.774933147110175,8.957,19.134
1161,2,-4.529543118006045,55.774933147110175,8.957,19.134
1161,3,-4.529543118006045,55.777033512119,8.957,19.134
1161,4,-4.5316434830148635,55.777033512119,8.957,19.134
1162,1,-4.529543118006045,55.774933147110175,8.865,18.552
1162,2,-4.527442752997227,55.774933147110175,8.865,18.552
1162,3,-4.527442752997227,55.777033512119,8.865,18.552
1162,4,-4.529543118006045,55.777033512119,8.865,18.552
1163,1,-4.527442752997226,55.774933147110175,8.803,17.647
1163,2,-4.525342387988408,55.774933147110175,8.803,17.647
1163,3,-4.525342387988408,55.777033512119,8.803,17.647
1163,4,-4.527442752997226,55.777033512119,8.803,17.647
1164,1,-4.525342387988408,55.774933147110175,8.736,17.025
1164,2,-4.5232420229795895,55.774933147110175,8.736,17.025
1164,3,-4.5232420229795895,55.777033512119,8.736,17.025
1164,4,-4.525342387988408,55.777033512119,8.736,17.025
1165,1,-4.523242022979589,55.774933147110175,8.671,16.804
1165,2,-4.52114165797077,55.774933147110175,8.671,16.804
1165,3,-4.52114165797077,55.777033512119,8.671,16.804
1165,4,-4.523242022979589,55.777033512119,8.671,16.804
1166,1,-4.52114165797077,55.774933147110175,8.658,16.596
1166,2,-4.519041292961952,55.774933147110175,8.658,16.596
1166,3,-4.519041292961952,55.777033512119,8.658,16.596
1166,4,-4.52114165797077,55.777033512119,8.658,16.596
1167,1,-4.519041292961951,55.774933147110175,8.62,16.71
1167,2,-4.516940927953133,55.774933147110175,8.62,16.71
1167,3,-4.516940927953133,55.777033512119,8.62,16.71
1167,4,-4.519041292961951,55.777033512119,8.62,16.71
1168,1,-4.516940927953133,55.774933147110175,8.684,16.4
1168,2,-4.514840562944315,55.774933147110175,8.684,16.4
1168,3,-4.514840562944315,55.777033512119,8.684,16.4
1168,4,-4.516940927953133,55.777033512119,8.684,16.4
1169,1,-4.514840562944314,55.774933147110175,8.741,16.434
1169,2,-4.5127401979354955,55.774933147110175,8.741,16.434
1169,3,-4.5127401979354955,55.777033512119,8.741,16.434
1169,4,-4.514840562944314,55.777033512119,8.741,16.434
1170,1,-4.5127401979354955,55.774933147110175,8.797,16.488
1170,2,-4.510639832926677,55.774933147110175,8.797,16.488
1170,3,-4.510639832926677,55.777033512119,8.797,16.488
1170,4,-4.5127401979354955,55.777033512119,8.797,16.488
1171,1,-4.510639832926676,55.774933147110175,8.891,15.922
1171,2,-4.508539467917858,55.774933147110175,8.891,15.922
1171,3,-4.508539467917858,55.777033512119,8.891,15.922
1171,4,-4.510639832926676,55.777033512119,8.891,15.922
1172,1,-4.508539467917858,55.774933147110175,8.927,15.646
1172,2,-4.50643910290904,55.774933147110175,8.927,15.646
1172,3,-4.50643910290904,55.777033512119,8.927,15.646
1172,4,-4.508539467917858,55.777033512119,8.927,15.646
1173,1,-4.506439102909039,55.774933147110175,8.836,15.366
1173,2,-4.504338737900221,55.774933147110175,8.836,15.366
1173,3,-4.504338737900221,55.777033512119,8.836,15.366
1173,4,-4.506439102909039,55.777033512119,8.836,15.366
1174,1,-4.504338737900221,55.774933147110175,8.739,15.296
1174,2,-4.502238372891402,55.774933147110175,8.739,15.296
1174,3,-4.502238372891402,55.777033512119,8.739,15.296
1174,4,-4.504338737900221,55.777033512119,8.739,15.296
1175,1,-4.5022383728914015,55.774933147110175,8.633,15.015
1175,2,-4.500138007882583,55.774933147110175,8.633,15.015
1175,3,-4.500138007882583,55.777033512119,8.633,15.015
1175,4,-4.5022383728914015,55.777033512119,8.633,15.015
1176,1,-4.500138007882583,55.774933147110175,8.615,15.187
1176,2,-4.498037642873765,55.774933147110175,8.615,15.187
1176,3,-4.498037642873765,55.777033512119,8.615,15.187
1176,4,-4.500138007882583,55.777033512119,8.615,15.187
1177,1,-4.498037642873765,55.774933147110175,8.678,14.833
1177,2,-4.495937277864947,55.774933147110175,8.678,14.833
1177,3,-4.495937277864947,55.777033512119,8.678,14.833
1177,4,-4.498037642873765,55.777033512119,8.678,14.833
1178,1,-4.495937277864946,55.774933147110175,8.805,14.809
1178,2,-4.4938369128561275,55.774933147110175,8.805,14.809
1178,3,-4.4938369128561275,55.777033512119,8.805,14.809
1178,4,-4.495937277864946,55.777033512119,8.805,14.809
1179,1,-4.4938369128561275,55.774933147110175,8.948,14.466
1179,2,-4.491736547847309,55.774933147110175,8.948,14.466
1179,3,-4.491736547847309,55.777033512119,8.948,14.466
1179,4,-4.4938369128561275,55.777033512119,8.948,14.466
1180,1,-4.491736547847308,55.774933147110175,8.99,14.379
1180,2,-4.48963618283849,55.774933147110175,8.99,14.379
1180,3,-4.48963618283849,55.777033512119,8.99,14.379
1180,4,-4.491736547847308,55.777033512119,8.99,14.379
1181,1,-4.48963618283849,55.774933147110175,8.996,14.528
1181,2,-4.487535817829672,55.774933147110175,8.996,14.528
1181,3,-4.487535817829672,55.777033512119,8.996,14.528
1181,4,-4.48963618283849,55.777033512119,8.996,14.528
1182,1,-4.487535817829671,55.774933147110175,8.914,14.884
1182,2,-4.485435452820853,55.774933147110175,8.914,14.884
1182,3,-4.485435452820853,55.777033512119,8.914,14.884
1182,4,-4.487535817829671,55.777033512119,8.914,14.884
1183,1,-4.485435452820853,55.774933147110175,8.908,15.61
1183,2,-4.483335087812034,55.774933147110175,8.908,15.61
1183,3,-4.483335087812034,55.777033512119,8.908,15.61
1183,4,-4.485435452820853,55.777033512119,8.908,15.61
1184,1,-4.4833350878120335,55.774933147110175,8.885,15.884
1184,2,-4.481234722803215,55.774933147110175,8.885,15.884
1184,3,-4.481234722803215,55.777033512119,8.885,15.884
1184,4,-4.4833350878120335,55.777033512119,8.885,15.884
1185,1,-4.481234722803215,55.774933147110175,8.786,16.257
1185,2,-4.479134357794397,55.774933147110175,8.786,16.257
1185,3,-4.479134357794397,55.777033512119,8.786,16.257
1185,4,-4.481234722803215,55.777033512119,8.786,16.257
1186,1,-4.479134357794396,55.774933147110175,8.745,16.391
1186,2,-4.477033992785578,55.774933147110175,8.745,16.391
1186,3,-4.477033992785578,55.777033512119,8.745,16.391
1186,4,-4.479134357794396,55.777033512119,8.745,16.391
1187,1,-4.477033992785578,55.774933147110175,8.7,16.188
1187,2,-4.4749336277767595,55.774933147110175,8.7,16.188
1187,3,-4.4749336277767595,55.777033512119,8.7,16.188
1187,4,-4.477033992785578,55.777033512119,8.7,16.188
1188,1,-4.474933627776759,55.774933147110175,8.543,15.987
1188,2,-4.47283326276794,55.774933147110175,8.543,15.987
1188,3,-4.47283326276794,55.777033512119,8.543,15.987
1188,4,-4.474933627776759,55.777033512119,8.543,15.987
1189,1,-4.47283326276794,55.774933147110175,8.52,15.974
1189,2,-4.470732897759122,55.774933147110175,8.52,15.974
1189,3,-4.470732897759122,55.777033512119,8.52,15.974
1189,4,-4.47283326276794,55.777033512119,8.52,15.974
1190,1,-4.470732897759121,55.774933147110175,8.476,15.67
1190,2,-4.468632532750303,55.774933147110175,8.476,15.67
1190,3,-4.468632532750303,55.777033512119,8.476,15.67
1190,4,-4.470732897759121,55.777033512119,8.476,15.67
1191,1,-4.468632532750303,55.774933147110175,8.567,14.848
1191,2,-4.466532167741485,55.774933147110175,8.567,14.848
1191,3,-4.466532167741485,55.777033512119,8.567,14.848
1191,4,-4.468632532750303,55.777033512119,8.567,14.848
1192,1,-4.466532167741484,55.774933147110175,8.552,14.379
1192,2,-4.4644318027326655,55.774933147110175,8.552,14.379
1192,3,-4.4644318027326655,55.777033512119,8.552,14.379
1192,4,-4.466532167741484,55.777033512119,8.552,14.379
1193,1,-4.4644318027326655,55.774933147110175,8.655,14.312
1193,2,-4.462331437723847,55.774933147110175,8.655,14.312
1193,3,-4.462331437723847,55.777033512119,8.655,14.312
1193,4,-4.4644318027326655,55.777033512119,8.655,14.312
1194,1,-4.462331437723846,55.774933147110175,8.638,13.721
1194,2,-4.460231072715028,55.774933147110175,8.638,13.721
1194,3,-4.460231072715028,55.777033512119,8.638,13.721
1194,4,-4.462331437723846,55.777033512119,8.638,13.721
1195,1,-4.460231072715028,55.774933147110175,8.666,13.992
1195,2,-4.45813070770621,55.774933147110175,8.666,13.992
1195,3,-4.45813070770621,55.777033512119,8.666,13.992
1195,4,-4.460231072715028,55.777033512119,8.666,13.992
1196,1,-4.458130707706209,55.774933147110175,8.71,13.573
1196,2,-4.456030342697391,55.774933147110175,8.71,13.573
1196,3,-4.456030342697391,55.777033512119,8.71,13.573
1196,4,-4.458130707706209,55.777033512119,8.71,13.573
1197,1,-4.456030342697391,55.774933147110175,8.785,13.967
1197,2,-4.453929977688572,55.774933147110175,8.785,13.967
1197,3,-4.453929977688572,55.777033512119,8.785,13.967
1197,4,-4.456030342697391,55.777033512119,8.785,13.967
1198,1,-4.4539299776885715,55.774933147110175,8.871,13.926
1198,2,-4.451829612679753,55.774933147110175,8.871,13.926
1198,3,-4.451829612679753,55.777033512119,8.871,13.926
1198,4,-4.4539299776885715,55.777033512119,8.871,13.926
1199,1,-4.451829612679753,55.774933147110175,8.999,14.461
1199,2,-4.449729247670935,55.774933147110175,8.999,14.461
1199,3,-4.449729247670935,55.777033512119,8.999,14.461
1199,4,-4.451829612679753,55.777033512119,8.999,14.461
1200,1,-4.449729247670934,55.774933147110175,9.059,14.438
1200,2,-4.447628882662116,55.774933147110175,9.059,14.438
1200,3,-4.447628882662116,55.777033512119,9.059,14.438
1200,4,-4.449729247670934,55.777033512119,9.059,14.438
1201,1,-4.657665383543986,55.777033512119,8.18,12.845
1201,2,-4.655565018535167,55.777033512119,8.18,12.845
1201,3,-4.655565018535167,55.77913387712782,8.18,12.845
1201,4,-4.657665383543986,55.77913387712782,8.18,12.845
1202,1,-4.655565018535167,55.777033512119,8.402,13.356
1202,2,-4.653464653526349,55.777033512119,8.402,13.356
1202,3,-4.653464653526349,55.77913387712782,8.402,13.356
1202,4,-4.655565018535167,55.77913387712782,8.402,13.356
1203,1,-4.653464653526348,55.777033512119,8.678,14.572
1203,2,-4.65136428851753,55.777033512119,8.678,14.572
1203,3,-4.65136428851753,55.77913387712782,8.678,14.572
1203,4,-4.653464653526348,55.77913387712782,8.678,14.572
1204,1,-4.65136428851753,55.777033512119,9.035,15.89
1204,2,-4.649263923508712,55.777033512119,9.035,15.89
1204,3,-4.649263923508712,55.77913387712782,9.035,15.89
1204,4,-4.65136428851753,55.77913387712782,9.035,15.89
1205,1,-4.649263923508711,55.777033512119,9.342,16.6
1205,2,-4.6471635584998925,55.777033512119,9.342,16.6
1205,3,-4.6471635584998925,55.77913387712782,9.342,16.6
1205,4,-4.649263923508711,55.77913387712782,9.342,16.6
1206,1,-4.6471635584998925,55.777033512119,9.517,17.22
1206,2,-4.645063193491074,55.777033512119,9.517,17.22
1206,3,-4.645063193491074,55.77913387712782,9.517,17.22
1206,4,-4.6471635584998925,55.77913387712782,9.517,17.22
1207,1,-4.645063193491073,55.777033512119,9.547,17.27
1207,2,-4.642962828482255,55.777033512119,9.547,17.27
1207,3,-4.642962828482255,55.77913387712782,9.547,17.27
1207,4,-4.645063193491073,55.77913387712782,9.547,17.27
1208,1,-4.642962828482255,55.777033512119,9.497,17.543
1208,2,-4.640862463473437,55.777033512119,9.497,17.543
1208,3,-4.640862463473437,55.77913387712782,9.497,17.543
1208,4,-4.642962828482255,55.77913387712782,9.497,17.543
1209,1,-4.640862463473436,55.777033512119,9.376,17.313
1209,2,-4.638762098464618,55.777033512119,9.376,17.313
1209,3,-4.638762098464618,55.77913387712782,9.376,17.313
1209,4,-4.640862463473436,55.77913387712782,9.376,17.313
1210,1,-4.638762098464618,55.777033512119,9.199,17.226
1210,2,-4.636661733455799,55.777033512119,9.199,17.226
1210,3,-4.636661733455799,55.77913387712782,9.199,17.226
1210,4,-4.638762098464618,55.77913387712782,9.199,17.226
1211,1,-4.6366617334557985,55.777033512119,9.063,16.706
1211,2,-4.63456136844698,55.777033512119,9.063,16.706
1211,3,-4.63456136844698,55.77913387712782,9.063,16.706
1211,4,-4.6366617334557985,55.77913387712782,9.063,16.706
1212,1,-4.63456136844698,55.777033512119,9.02,15.898
1212,2,-4.632461003438162,55.777033512119,9.02,15.898
1212,3,-4.632461003438162,55.77913387712782,9.02,15.898
1212,4,-4.63456136844698,55.77913387712782,9.02,15.898
1213,1,-4.632461003438161,55.777033512119,8.902,15.773
1213,2,-4.630360638429343,55.777033512119,8.902,15.773
1213,3,-4.630360638429343,55.77913387712782,8.902,15.773
1213,4,-4.632461003438161,55.77913387712782,8.902,15.773
1214,1,-4.630360638429343,55.777033512119,8.886,15.828
1214,2,-4.6282602734205245,55.777033512119,8.886,15.828
1214,3,-4.6282602734205245,55.77913387712782,8.886,15.828
1214,4,-4.630360638429343,55.77913387712782,8.886,15.828
1215,1,-4.628260273420524,55.777033512119,8.832,16.066
1215,2,-4.626159908411705,55.777033512119,8.832,16.066
1215,3,-4.626159908411705,55.77913387712782,8.832,16.066
1215,4,-4.628260273420524,55.77913387712782,8.832,16.066
1216,1,-4.626159908411705,55.777033512119,8.792,16.976
1216,2,-4.624059543402887,55.777033512119,8.792,16.976
1216,3,-4.624059543402887,55.77913387712782,8.792,16.976
1216,4,-4.626159908411705,55.77913387712782,8.792,16.976
1217,1,-4.624059543402886,55.777033512119,8.824,17.445
1217,2,-4.621959178394068,55.777033512119,8.824,17.445
1217,3,-4.621959178394068,55.77913387712782,8.824,17.445
1217,4,-4.624059543402886,55.77913387712782,8.824,17.445
1218,1,-4.621959178394068,55.777033512119,8.769,18.144
1218,2,-4.61985881338525,55.777033512119,8.769,18.144
1218,3,-4.61985881338525,55.77913387712782,8.769,18.144
1218,4,-4.621959178394068,55.77913387712782,8.769,18.144
1219,1,-4.619858813385249,55.777033512119,8.786,17.876
1219,2,-4.6177584483764305,55.777033512119,8.786,17.876
1219,3,-4.6177584483764305,55.77913387712782,8.786,17.876
1219,4,-4.619858813385249,55.77913387712782,8.786,17.876
1220,1,-4.6177584483764305,55.777033512119,8.782,17.532
1220,2,-4.615658083367612,55.777033512119,8.782,17.532
1220,3,-4.615658083367612,55.77913387712782,8.782,17.532
1220,4,-4.6177584483764305,55.77913387712782,8.782,17.532
1221,1,-4.615658083367611,55.777033512119,8.952,17.237
1221,2,-4.613557718358793,55.777033512119,8.952,17.237
1221,3,-4.613557718358793,55.77913387712782,8.952,17.237
1221,4,-4.615658083367611,55.77913387712782,8.952,17.237
1222,1,-4.613557718358793,55.777033512119,9.094,16.902
1222,2,-4.611457353349975,55.777033512119,9.094,16.902
1222,3,-4.611457353349975,55.77913387712782,9.094,16.902
1222,4,-4.613557718358793,55.77913387712782,9.094,16.902
1223,1,-4.611457353349974,55.777033512119,9.25,16.664
1223,2,-4.609356988341156,55.777033512119,9.25,16.664
1223,3,-4.609356988341156,55.77913387712782,9.25,16.664
1223,4,-4.611457353349974,55.77913387712782,9.25,16.664
1224,1,-4.609356988341156,55.777033512119,9.301,16.384
1224,2,-4.607256623332337,55.777033512119,9.301,16.384
1224,3,-4.607256623332337,55.77913387712782,9.301,16.384
1224,4,-4.609356988341156,55.77913387712782,9.301,16.384
1225,1,-4.607256623332336,55.777033512119,9.278,15.862
1225,2,-4.605156258323518,55.777033512119,9.278,15.862
1225,3,-4.605156258323518,55.77913387712782,9.278,15.862
1225,4,-4.607256623332336,55.77913387712782,9.278,15.862
1226,1,-4.605156258323518,55.777033512119,9.194,15.463
1226,2,-4.6030558933147,55.777033512119,9.194,15.463
1226,3,-4.6030558933147,55.77913387712782,9.194,15.463
1226,4,-4.605156258323518,55.77913387712782,9.194,15.463
1227,1,-4.6030558933147,55.777033512119,9.081,15.608
1227,2,-4.600955528305882,55.777033512119,9.081,15.608
1227,3,-4.600955528305882,55.77913387712782,9.081,15.608
1227,4,-4.6030558933147,55.77913387712782,9.081,15.608
1228,1,-4.600955528305881,55.777033512119,9.124,15.493
1228,2,-4.5988551632970625,55.777033512119,9.124,15.493
1228,3,-4.5988551632970625,55.77913387712782,9.124,15.493
1228,4,-4.600955528305881,55.77913387712782,9.124,15.493
1229,1,-4.5988551632970625,55.777033512119,9.036,15.454
1229,2,-4.596754798288244,55.777033512119,9.036,15.454
1229,3,-4.596754798288244,55.77913387712782,9.036,15.454
1229,4,-4.5988551632970625,55.77913387712782,9.036,15.454
1230,1,-4.596754798288243,55.777033512119,8.968,15.425
1230,2,-4.594654433279425,55.777033512119,8.968,15.425
1230,3,-4.594654433279425,55.77913387712782,8.968,15.425
1230,4,-4.596754798288243,55.77913387712782,8.968,15.425
1231,1,-4.594654433279425,55.777033512119,8.86,15.587
1231,2,-4.592554068270607,55.777033512119,8.86,15.587
1231,3,-4.592554068270607,55.77913387712782,8.86,15.587
1231,4,-4.594654433279425,55.77913387712782,8.86,15.587
1232,1,-4.592554068270606,55.777033512119,8.743,15.635
1232,2,-4.590453703261788,55.777033512119,8.743,15.635
1232,3,-4.590453703261788,55.77913387712782,8.743,15.635
1232,4,-4.592554068270606,55.77913387712782,8.743,15.635
1233,1,-4.590453703261788,55.777033512119,8.55,15.874
1233,2,-4.588353338252969,55.777033512119,8.55,15.874
1233,3,-4.588353338252969,55.77913387712782,8.55,15.874
1233,4,-4.590453703261788,55.77913387712782,8.55,15.874
1234,1,-4.588353338252968,55.777033512119,8.556,15.743
1234,2,-4.58625297324415,55.777033512119,8.556,15.743
1234,3,-4.58625297324415,55.77913387712782,8.556,15.743
1234,4,-4.588353338252968,55.77913387712782,8.556,15.743
1235,1,-4.58625297324415,55.777033512119,8.569,15.801
1235,2,-4.584152608235332,55.777033512119,8.569,15.801
1235,3,-4.584152608235332,55.77913387712782,8.569,15.801
1235,4,-4.58625297324415,55.77913387712782,8.569,15.801
1236,1,-4.584152608235331,55.777033512119,8.554,15.744
1236,2,-4.582052243226513,55.777033512119,8.554,15.744
1236,3,-4.582052243226513,55.77913387712782,8.554,15.744
1236,4,-4.584152608235331,55.77913387712782,8.554,15.744
1237,1,-4.582052243226513,55.777033512119,8.651,15.997
1237,2,-4.5799518782176944,55.777033512119,8.651,15.997
1237,3,-4.5799518782176944,55.77913387712782,8.651,15.997
1237,4,-4.582052243226513,55.77913387712782,8.651,15.997
1238,1,-4.579951878217694,55.777033512119,8.686,16.85
1238,2,-4.577851513208875,55.777033512119,8.686,16.85
1238,3,-4.577851513208875,55.77913387712782,8.686,16.85
1238,4,-4.579951878217694,55.77913387712782,8.686,16.85
1239,1,-4.577851513208875,55.777033512119,8.841,17.336
1239,2,-4.575751148200057,55.777033512119,8.841,17.336
1239,3,-4.575751148200057,55.77913387712782,8.841,17.336
